5490001,大阪府,泉佐野市,,泉州空港北
5490011,大阪府,泉南郡,田尻町,泉州空港中
5490021,大阪府,泉南市,,泉州空港南
5498511,大阪府,泉南郡,田尻町,泉州空港中1
5498522,大阪府,泉佐野市,,泉州空港北1
5498585,大阪府,泉南郡,田尻町,泉州空港中1エアロプラザ3F
