4120000,静岡県,御殿場市,,
4120001,静岡県,御殿場市,,水土野
4120002,静岡県,御殿場市,,上小林
4120003,静岡県,御殿場市,,柴怒田
4120004,静岡県,御殿場市,,北久原
4120005,静岡県,御殿場市,,仁杉
4120006,静岡県,御殿場市,,中畑
4120007,静岡県,御殿場市,,永塚
4120008,静岡県,御殿場市,,印野
4120009,静岡県,御殿場市,,川柳
4120011,静岡県,御殿場市,,古沢
4120012,静岡県,御殿場市,,増田
4120013,静岡県,御殿場市,,小倉野
4120014,静岡県,御殿場市,,大堰
4120015,静岡県,御殿場市,,中丸
4120016,静岡県,御殿場市,,六日市場
4120017,静岡県,御殿場市,,塚原
4120018,静岡県,御殿場市,,山之尻
4120019,静岡県,御殿場市,,山尾田
4120021,静岡県,御殿場市,,二枚橋
4120022,静岡県,御殿場市,,清後
4120023,静岡県,御殿場市,,深沢
4120024,静岡県,御殿場市,,東山
4120025,静岡県,御殿場市,,二の岡
4120026,静岡県,御殿場市,,東田中
4120027,静岡県,御殿場市,,西田中
4120028,静岡県,御殿場市,,御殿場
4120029,静岡県,御殿場市,,神山平
4120031,静岡県,御殿場市,,沼田
4120032,静岡県,御殿場市,,二子
4120033,静岡県,御殿場市,,神山
4120034,静岡県,御殿場市,,大坂
4120035,静岡県,御殿場市,,中山
4120036,静岡県,御殿場市,,萩蕪
4120037,静岡県,御殿場市,,中清水
4120038,静岡県,御殿場市,,駒門
4120039,静岡県,御殿場市,,竈
4120041,静岡県,御殿場市,,茱萸沢
4120042,静岡県,御殿場市,,萩原
4120043,静岡県,御殿場市,,新橋
4120044,静岡県,御殿場市,,杉名沢
4120045,静岡県,御殿場市,,川島田
4120046,静岡県,御殿場市,,保土沢
4120047,静岡県,御殿場市,,神場
4120048,静岡県,御殿場市,,板妻
4120051,静岡県,御殿場市,,富士見原
4128501,静岡県,御殿場市,,駒門1-150
4128505,静岡県,御殿場市,,保土沢985
4128511,静岡県,御殿場市,,駒門1-140
4128512,静岡県,御殿場市,,神山1915
4128513,静岡県,御殿場市,,駒門1-135
4128524,静岡県,御殿場市,,神場字上ノ原722
4128550,静岡県,御殿場市,,中畑2092-2
4128585,静岡県,御殿場市,,駒門5-1
4128601,静岡県,御殿場市,,萩原483
4128605,静岡県,御殿場市,,茱萸沢5
4128609,静岡県,御殿場市,,新橋2020
4128630,静岡県,御殿場市,,上小林95
4128634,静岡県,御殿場市,,板妻40-1
4128701,静岡県,御殿場市,,深沢1312
