2020000,東京都,西東京市,,
2020001,東京都,西東京市,,ひばりが丘
2020002,東京都,西東京市,,ひばりが丘北
2020003,東京都,西東京市,,北町
2020004,東京都,西東京市,,下保谷
2020005,東京都,西東京市,,住吉町
2020006,東京都,西東京市,,栄町
2020011,東京都,西東京市,,泉町
2020012,東京都,西東京市,,東町
2020013,東京都,西東京市,,中町
2020014,東京都,西東京市,,富士町
2020015,東京都,西東京市,,保谷町
2020021,東京都,西東京市,,東伏見
2020022,東京都,西東京市,,柳沢
2020023,東京都,西東京市,,新町
2028520,東京都,西東京市,,ひばりが丘1-1-1
2028555,東京都,西東京市,,中町1-5-1
2028558,東京都,西東京市,,新町6-3-5
2028585,東京都,西東京市,,新町1-1-20
