5370000,大阪府,大阪市,東成区,
5370001,大阪府,大阪市,東成区,深江北
5370002,大阪府,大阪市,東成区,深江南
5370003,大阪府,大阪市,東成区,神路
5370011,大阪府,大阪市,東成区,東今里
5370012,大阪府,大阪市,東成区,大今里
5370013,大阪府,大阪市,東成区,大今里南
5370014,大阪府,大阪市,東成区,大今里西
5370021,大阪府,大阪市,東成区,東中本
5370022,大阪府,大阪市,東成区,中本
5370023,大阪府,大阪市,東成区,玉津
5370024,大阪府,大阪市,東成区,東小橋
5370025,大阪府,大阪市,東成区,中道
5378501,大阪府,大阪市,東成区,大今里西2-8-4
5378686,大阪府,大阪市,東成区,大今里南6-1-1
5378911,大阪府,大阪市,東成区,東小橋2-9-9
