1780061,東京都,,練馬区,大泉学園町
1780062,東京都,,練馬区,大泉町
1780063,東京都,,練馬区,東大泉
1780064,東京都,,練馬区,南大泉
1780065,東京都,,練馬区,西大泉
1780066,東京都,,練馬区,西大泉町
1788501,東京都,,練馬区,大泉学園町
1788502,東京都,,練馬区,東大泉2-10-11
1788511,東京都,,練馬区,東大泉1-19-43
1788567,東京都,,練馬区,東大泉2-10-5
1788601,東京都,,練馬区,東大泉1-29-1
1788624,東京都,,練馬区,東大泉7-31-35
1788666,東京都,,練馬区,東大泉2-34-5
1788686,東京都,,練馬区,大泉学園町7-24-14
