1350000,東京都,,江東区,
1350001,東京都,,江東区,毛利
1350002,東京都,,江東区,住吉
1350003,東京都,,江東区,猿江
1350004,東京都,,江東区,森下
1350005,東京都,,江東区,高橋
1350006,東京都,,江東区,常盤
1350007,東京都,,江東区,新大橋
1350011,東京都,,江東区,扇橋
1350012,東京都,,江東区,海辺
1350013,東京都,,江東区,千田
1350014,東京都,,江東区,石島
1350015,東京都,,江東区,千石
1350016,東京都,,江東区,東陽
1350021,東京都,,江東区,白河
1350022,東京都,,江東区,三好
1350023,東京都,,江東区,平野
1350024,東京都,,江東区,清澄
1350031,東京都,,江東区,佐賀
1350032,東京都,,江東区,福住
1350033,東京都,,江東区,深川
1350034,東京都,,江東区,永代
1350041,東京都,,江東区,冬木
1350042,東京都,,江東区,木場
1350043,東京都,,江東区,塩浜
1350044,東京都,,江東区,越中島
1350045,東京都,,江東区,古石場
1350046,東京都,,江東区,牡丹
1350047,東京都,,江東区,富岡
1350048,東京都,,江東区,門前仲町
1350051,東京都,,江東区,枝川
1350052,東京都,,江東区,潮見
1350053,東京都,,江東区,辰巳
1350061,東京都,,江東区,豊洲
1350062,東京都,,江東区,東雲
1350063,東京都,,江東区,有明
1350064,東京都,,江東区,青海
1350065,東京都,,江東区,中央防波堤
1350066,東京都,,江東区,海の森
1350091,東京都,,港区,台場
1350092,東京都,,品川区,東八潮
1350093,東京都,,大田区,令和島
1356001,東京都,,江東区,豊洲豊洲センタービル1階
1356002,東京都,,江東区,豊洲豊洲センタービル2階
1356003,東京都,,江東区,豊洲豊洲センタービル3階
1356004,東京都,,江東区,豊洲豊洲センタービル4階
1356005,東京都,,江東区,豊洲豊洲センタービル5階
1356006,東京都,,江東区,豊洲豊洲センタービル6階
1356007,東京都,,江東区,豊洲豊洲センタービル7階
1356008,東京都,,江東区,豊洲豊洲センタービル8階
1356009,東京都,,江東区,豊洲豊洲センタービル9階
1356010,東京都,,江東区,豊洲豊洲センタービル10階
1356011,東京都,,江東区,豊洲豊洲センタービル11階
1356012,東京都,,江東区,豊洲豊洲センタービル12階
1356013,東京都,,江東区,豊洲豊洲センタービル13階
